# time  ID  size  fromHost  toHost  TTL  isResponse
7619.3952 M3917 2336259 dtn1_8 ADB2 140 N 
7620.3380 M3918 2968816 dtn1_10 ADB2 140 N 
7622.4387 M3919 2268453 dtn1_9 ADB2 140 N 
7623.2949 M3920 1949377 dtn2_15 ADB2 140 N 
7623.9349 N43 1000000 ADB2 dtn2_14 140 N 
7624.1570 M3921 2437840 dtn2_15 ADB2 140 N 
7626.9482 M3922 2407801 dtn1_7 ADB2 140 N 
7627.4595 M3923 2411090 dtn1_6 ADB2 140 N 
7627.7720 M3924 1417253 dtn2_12 ADB2 140 N 
7628.4028 M3925 1395761 dtn1_8 ADB2 140 N 
7628.9037 M3926 2849735 dtn1_6 ADB2 140 N 
7628.9284 M3927 2742850 dtn1_6 ADB2 140 N 
7629.1708 M3928 1384644 dtn1_8 ADB2 140 N 
7630.5015 M3929 2891250 dtn2_12 ADB2 140 N 
7630.5944 M3930 1436751 dtn1_9 ADB2 140 N 
7631.4504 M3931 1340632 dtn1_10 ADB2 140 N 
7634.1288 M3932 1068434 dtn2_12 ADB2 140 N 
7636.4136 M3933 1324611 dtn1_7 ADB2 140 N 
7642.2746 M3934 1623558 dtn2_14 ADB2 140 N 
7647.0297 M3935 2542005 dtn2_11 ADB2 140 N 
7648.1173 M3936 1008521 dtn2_11 ADB2 140 N 
7655.1726 M3937 1489967 dtn2_12 ADB2 140 N 
7657.7864 M3938 2057938 dtn2_12 ADB2 140 N 
7658.3400 M3939 2229884 dtn2_14 ADB2 140 N 
7659.0503 M3940 1069090 dtn1_10 ADB2 140 N 
7659.3909 M3941 2493745 dtn2_15 ADB2 140 N 
7663.5761 M3942 2290191 dtn1_8 ADB2 140 N 
7667.6698 M3943 1538488 dtn1_10 ADB2 140 N 
7671.5271 M3944 2237941 dtn1_8 ADB2 140 N 
7672.7669 M3945 2754926 dtn1_6 ADB2 140 N 
7673.0314 M3946 1717063 dtn2_11 ADB2 140 N 
7674.7524 M3947 2865763 dtn2_15 ADB2 140 N 
7674.9961 M3948 2041463 dtn1_10 ADB2 140 N 
7676.7936 M3949 2095109 dtn1_6 ADB2 140 N 
7680.4522 M3950 1064569 dtn2_11 ADB2 140 N 
7681.6947 M3951 2414216 dtn1_6 ADB2 140 N 
7687.6155 M3952 1579479 dtn2_15 ADB2 140 N 
7688.2782 M3953 1608458 dtn1_7 ADB2 140 N 
7690.2703 M3954 1096333 dtn1_10 ADB2 140 N 
7691.3169 M3955 2142608 dtn2_15 ADB2 140 N 
7692.4151 M3956 2195324 dtn2_11 ADB2 140 N 
7692.5167 M3957 1024922 dtn2_12 ADB2 140 N 
7694.9488 M3958 2349018 dtn1_8 ADB2 140 N 
7695.3547 M3959 1980322 dtn2_14 ADB2 140 N 
7696.1843 M3960 1241893 dtn2_14 ADB2 140 N 
7696.3838 M3961 2179088 dtn2_14 ADB2 140 N 
7696.9170 M3962 2081371 dtn2_13 ADB2 140 N 
7697.2221 M3963 1592492 dtn1_7 ADB2 140 N 
7700.8370 M3964 2139814 dtn2_14 ADB2 140 N 
7705.2964 M3965 2723038 dtn1_8 ADB2 140 N 
7706.0117 M3966 2322557 dtn1_7 ADB2 140 N 
7706.3269 M3967 2071432 dtn1_8 ADB2 140 N 
7708.3679 M3968 1654979 dtn1_9 ADB2 140 N 
7711.0140 M3969 2189055 dtn1_6 ADB2 140 N 
7711.1732 M3970 2849798 dtn2_12 ADB2 140 N 
7711.7628 M3971 2400960 dtn1_10 ADB2 140 N 
7713.5339 M3972 2744755 dtn2_14 ADB2 140 N 
7717.5138 M3973 1480465 dtn1_7 ADB2 140 N 
7718.8123 M3974 2573482 dtn2_15 ADB2 140 N 
7720.7581 M3975 1112442 dtn2_11 ADB2 140 N 
7723.2684 M3976 2780731 dtn2_12 ADB2 140 N 
7724.0824 M3977 1539591 dtn1_9 ADB2 140 N 
7724.7689 M3978 2863032 dtn2_13 ADB2 140 N 
7726.4740 M3979 2596855 dtn2_14 ADB2 140 N 
7727.5415 M3980 2369517 dtn2_13 ADB2 140 N 
7729.5643 M3981 1400708 dtn2_11 ADB2 140 N 
7730.8941 M3982 1788900 dtn2_15 ADB2 140 N 
7732.8617 M3983 1692349 dtn1_7 ADB2 140 N 
7735.9816 N44 1000000 ADB2 dtn1_8 140 N 
7737.1332 M3984 1720708 dtn2_14 ADB2 140 N 
7737.2367 M3985 2367820 dtn2_15 ADB2 140 N 
7737.8422 M3986 2668856 dtn1_9 ADB2 140 N 
7738.7732 M3987 2658525 dtn2_12 ADB2 140 N 
7738.8960 M3988 2799590 dtn1_8 ADB2 140 N 
7740.5166 M3989 1440091 dtn2_13 ADB2 140 N 
7743.4540 M3990 2618277 dtn2_12 ADB2 140 N 
7745.8123 M3991 2464216 dtn2_15 ADB2 140 N 
7748.3311 M3992 1467198 dtn1_6 ADB2 140 N 
7751.1222 M3993 2402464 dtn1_7 ADB2 140 N 
7751.2332 M3994 2497832 dtn2_11 ADB2 140 N 
7751.7788 M3995 1733027 dtn2_11 ADB2 140 N 
7756.6887 M3996 1708860 dtn1_7 ADB2 140 N 
7759.3960 M3997 2612941 dtn2_15 ADB2 140 N 
7762.8781 M3998 1910306 dtn1_9 ADB2 140 N 
7763.2126 M3999 1831250 dtn1_6 ADB2 140 N 
7764.2975 M4000 2638067 dtn1_9 ADB2 140 N 
7768.0134 M4001 2110413 dtn1_7 ADB2 140 N 
7770.0959 M4002 2694592 dtn2_12 ADB2 140 N 
7772.5359 M4003 2234969 dtn1_7 ADB2 140 N 
7776.5114 M4004 1116757 dtn2_12 ADB2 140 N 
7778.5114 M4005 1686111 dtn1_8 ADB2 140 N 
7780.6640 M4006 2884748 dtn1_6 ADB2 140 N 
7784.6073 M4007 1298165 dtn2_15 ADB2 140 N 
7784.8700 M4008 2314326 dtn1_10 ADB2 140 N 
7788.7807 M4009 2823241 dtn2_13 ADB2 140 N 
7789.8682 M4010 2536983 dtn1_6 ADB2 140 N 
7791.2656 M4011 1130290 dtn2_13 ADB2 140 N 
7792.4763 M4012 1173667 dtn2_13 ADB2 140 N 
7795.0114 M4013 1968557 dtn1_8 ADB2 140 N 
7797.2965 M4014 1901259 dtn2_15 ADB2 140 N 
7798.6814 M4015 1706639 dtn2_13 ADB2 140 N 
7802.8753 M4016 2230277 dtn1_9 ADB2 140 N 
7804.7122 M4017 1245824 dtn2_15 ADB2 140 N 
7807.1684 M4018 2829273 dtn1_10 ADB2 140 N 
7807.6339 M4019 1208005 dtn2_14 ADB2 140 N 
7807.8132 M4020 1339232 dtn2_13 ADB2 140 N 
7810.6680 M4021 2831137 dtn1_9 ADB2 140 N 
7813.3145 M4022 2043204 dtn1_8 ADB2 140 N 
7813.8276 M4023 2322477 dtn2_12 ADB2 140 N 
7814.1608 M4024 2761802 dtn1_7 ADB2 140 N 
7817.1548 M4025 2459151 dtn2_15 ADB2 140 N 
7819.4520 M4026 1342352 dtn1_6 ADB2 140 N 
7820.6871 M4027 1158343 dtn2_13 ADB2 140 N 
7822.6139 M4028 2275665 dtn2_12 ADB2 140 N 
7824.6494 M4029 2453947 dtn2_11 ADB2 140 N 
7824.6660 M4030 2264211 dtn2_15 ADB2 140 N 
7824.9983 M4031 1574879 dtn1_8 ADB2 140 N 
7826.7316 M4032 2479316 dtn1_6 ADB2 140 N 
7827.6736 M4033 1493763 dtn1_8 ADB2 140 N 
7830.5532 M4034 1756638 dtn1_9 ADB2 140 N 
7832.7228 M4035 1701202 dtn2_15 ADB2 140 N 
7834.9161 M4036 1575685 dtn1_9 ADB2 140 N 
7835.9736 M4037 2432072 dtn1_8 ADB2 140 N 
7838.9189 M4038 2379728 dtn1_8 ADB2 140 N 
7841.2170 M4039 2941047 dtn2_12 ADB2 140 N 
7845.3591 M4040 1347329 dtn1_7 ADB2 140 N 
7845.5930 M4041 2651807 dtn1_10 ADB2 140 N 
7845.8530 M4042 2807231 dtn1_8 ADB2 140 N 
7846.2997 M4043 2919202 dtn2_11 ADB2 140 N 
7847.9313 M4044 2011157 dtn1_6 ADB2 140 N 
7849.6767 M4045 2523691 dtn1_8 ADB2 140 N 
7850.1262 M4046 1719884 dtn2_15 ADB2 140 N 
7850.3922 M4047 2566347 dtn1_8 ADB2 140 N 
7853.8610 M4048 2745367 dtn1_9 ADB2 140 N 
7855.0483 M4049 1791380 dtn1_8 ADB2 140 N 
7856.2220 M4050 2219210 dtn1_8 ADB2 140 N 
7861.1129 M4051 2508499 dtn2_12 ADB2 140 N 
7866.5354 M4052 1917669 dtn2_11 ADB2 140 N 
7868.2201 M4053 1891736 dtn1_8 ADB2 140 N 
7868.2201 M4054 2838355 dtn1_7 ADB2 140 N 
7872.3403 M4055 1076078 dtn1_7 ADB2 140 N 
7872.5653 M4056 2291844 dtn2_15 ADB2 140 N 
7873.0410 M4057 1130311 dtn1_8 ADB2 140 N 
7873.5661 M4058 1585392 dtn2_11 ADB2 140 N 
7873.8391 M4059 2070949 dtn1_9 ADB2 140 N 
7876.5628 M4060 1061088 dtn1_7 ADB2 140 N 
7877.5403 M4061 2856276 dtn2_14 ADB2 140 N 
7877.7226 M4062 1177578 dtn2_15 ADB2 140 N 
7881.6803 M4063 2552699 dtn2_13 ADB2 140 N 
7886.7701 M4064 1239844 dtn2_15 ADB2 140 N 
7887.5304 M4065 2161295 dtn2_13 ADB2 140 N 
7888.7430 M4066 2591290 dtn1_9 ADB2 140 N 
7889.2834 M4067 1001785 dtn2_13 ADB2 140 N 
7893.6962 M4068 1472190 dtn2_13 ADB2 140 N 
7895.5141 M4069 2026103 dtn1_6 ADB2 140 N 
7896.2366 M4070 1278353 dtn1_9 ADB2 140 N 
7896.6420 M4071 1149004 dtn1_7 ADB2 140 N 
7897.1929 M4072 1759738 dtn2_13 ADB2 140 N 
7897.6749 M4073 2881396 dtn1_7 ADB2 140 N 
7897.7495 M4074 1626125 dtn1_6 ADB2 140 N 
7901.8597 M4075 2430545 dtn1_7 ADB2 140 N 
7903.8482 M4076 2245056 dtn2_14 ADB2 140 N 
7904.0880 M4077 2186411 dtn1_8 ADB2 140 N 
7907.4261 M4078 2311682 dtn2_12 ADB2 140 N 
7908.0610 M4079 1935675 dtn1_7 ADB2 140 N 
7911.5651 M4080 2421876 dtn1_10 ADB2 140 N 
7913.9737 M4081 2430066 dtn2_13 ADB2 140 N 
7917.5468 M4082 2762216 dtn1_10 ADB2 140 N 
7918.1436 M4083 1727508 dtn2_15 ADB2 140 N 
7919.8999 M4084 1148401 dtn1_8 ADB2 140 N 
7922.0237 M4085 2340331 dtn2_11 ADB2 140 N 
7929.1652 M4086 2271854 dtn1_7 ADB2 140 N 
7929.7516 M4087 1578344 dtn1_7 ADB2 140 N 
7930.3127 M4088 1255722 dtn1_8 ADB2 140 N 
7931.3335 M4089 1284021 dtn1_8 ADB2 140 N 
7935.4415 M4090 1559971 dtn2_11 ADB2 140 N 
7935.9363 M4091 2804681 dtn2_12 ADB2 140 N 
7935.9759 M4092 1521381 dtn1_6 ADB2 140 N 
7936.3764 M4093 2339781 dtn2_14 ADB2 140 N 
7940.2081 M4094 2992197 dtn2_11 ADB2 140 N 
7941.6015 M4095 1798643 dtn1_7 ADB2 140 N 
7943.6441 M4096 2029469 dtn2_13 ADB2 140 N 
7944.7913 M4097 1748188 dtn1_9 ADB2 140 N 
7945.0412 M4098 2241201 dtn1_6 ADB2 140 N 
7945.0638 M4099 2340888 dtn2_13 ADB2 140 N 
7948.2124 M4100 2165244 dtn1_8 ADB2 140 N 
7951.2219 M4101 2437145 dtn2_15 ADB2 140 N 
7951.7114 M4102 2088941 dtn1_8 ADB2 140 N 
7952.6784 M4103 1187518 dtn2_12 ADB2 140 N 
7963.7866 M4104 2112251 dtn2_15 ADB2 140 N 
7965.0376 M4105 1444022 dtn2_12 ADB2 140 N 
7966.3729 M4106 2703581 dtn2_15 ADB2 140 N 
7966.8131 M4107 1106893 dtn1_8 ADB2 140 N 
7967.4526 M4108 2062879 dtn2_15 ADB2 140 N 
7968.9137 M4109 1649368 dtn1_8 ADB2 140 N 
7970.3769 M4110 1648393 dtn2_15 ADB2 140 N 
7973.6309 N45 1000000 ADB2 dtn1_7 140 N 
7973.8884 M4111 2249389 dtn2_14 ADB2 140 N 
7980.0146 M4112 2131289 dtn2_13 ADB2 140 N 
7980.4473 M4113 1151880 dtn1_8 ADB2 140 N 
7983.0431 M4114 2043919 dtn2_12 ADB2 140 N 
7983.1960 M4115 2156308 dtn1_10 ADB2 140 N 
7983.9914 M4116 1620353 dtn1_7 ADB2 140 N 
7984.8359 M4117 1120583 dtn2_11 ADB2 140 N 
7986.6214 M4118 1969970 dtn1_10 ADB2 140 N 
7986.7079 M4119 2073959 dtn2_11 ADB2 140 N 
7987.5963 M4120 1499894 dtn1_9 ADB2 140 N 
7988.2292 M4121 2796997 dtn2_12 ADB2 140 N 
7991.0033 M4122 2257670 dtn2_12 ADB2 140 N 
7992.0109 M4123 2246078 dtn1_6 ADB2 140 N 
7992.7939 M4124 2147933 dtn2_14 ADB2 140 N 
7993.9228 M4125 2366266 dtn1_7 ADB2 140 N 
7995.4587 M4126 1522495 dtn1_10 ADB2 140 N 
7996.2183 M4127 1195666 dtn1_8 ADB2 140 N 
7996.5039 M4128 1775997 dtn2_14 ADB2 140 N 
8009.1769 M4129 1768405 dtn1_6 ADB2 140 N 
8010.8263 M4130 1177502 dtn2_14 ADB2 140 N 
8013.5486 M4131 1129468 dtn1_6 ADB2 140 N 
8014.8904 M4132 2821948 dtn2_15 ADB2 140 N 
8017.0611 M4133 1746009 dtn2_11 ADB2 140 N 
8017.9228 M4134 1074048 dtn2_11 ADB2 140 N 
8019.2043 M4135 2525339 dtn1_8 ADB2 140 N 
8022.7977 M4136 1845698 dtn1_8 ADB2 140 N 
8023.7465 M4137 1813456 dtn2_15 ADB2 140 N 
8024.7812 M4138 2888202 dtn2_14 ADB2 140 N 
8026.1280 M4139 2357536 dtn2_15 ADB2 140 N 
8026.4750 M4140 1203759 dtn1_8 ADB2 140 N 
8031.0291 M4141 1502303 dtn1_8 ADB2 140 N 
8031.3835 M4142 2314237 dtn1_7 ADB2 140 N 
8037.9789 M4143 2999916 dtn1_9 ADB2 140 N 
8041.3304 M4144 2014082 dtn2_11 ADB2 140 N 
8042.5034 M4145 1483457 dtn2_13 ADB2 140 N 
8043.9440 M4146 2444186 dtn1_7 ADB2 140 N 
8044.7446 M4147 1637599 dtn1_10 ADB2 140 N 
8045.4964 M4148 2825616 dtn1_10 ADB2 140 N 
8048.6469 M4149 2474071 dtn1_6 ADB2 140 N 
8051.0396 M4150 1043386 dtn2_12 ADB2 140 N 
8051.4407 M4151 2439605 dtn2_13 ADB2 140 N 
8061.1288 M4152 1964581 dtn1_9 ADB2 140 N 
8061.6245 M4153 1681636 dtn2_15 ADB2 140 N 
8065.6849 M4154 2359413 dtn2_11 ADB2 140 N 
8066.7090 M4155 1283346 dtn1_6 ADB2 140 N 
8068.5490 M4156 2875716 dtn1_10 ADB2 140 N 
8071.0192 M4157 2197598 dtn2_14 ADB2 140 N 
8076.1638 M4158 1333236 dtn2_13 ADB2 140 N 
8078.9935 M4159 1578277 dtn2_12 ADB2 140 N 
8079.9683 M4160 2159998 dtn2_11 ADB2 140 N 
8081.6614 M4161 2348776 dtn1_10 ADB2 140 N 
8081.7627 M4162 1089374 dtn2_13 ADB2 140 N 
8085.9927 M4163 1138416 dtn1_10 ADB2 140 N 
8086.9711 M4164 1005050 dtn1_8 ADB2 140 N 
8097.6358 M4165 1146468 dtn2_14 ADB2 140 N 
8097.8109 M4166 2150756 dtn1_6 ADB2 140 N 
8099.0781 M4167 2576430 dtn1_8 ADB2 140 N 
8099.8047 M4168 2759561 dtn1_10 ADB2 140 N 
8102.1436 M4169 2387246 dtn2_11 ADB2 140 N 
8103.4007 M4170 2346865 dtn2_12 ADB2 140 N 
8109.0077 M4171 1935190 dtn2_15 ADB2 140 N 
8110.1825 M4172 1129067 dtn1_7 ADB2 140 N 
8110.6482 M4173 1831788 dtn2_13 ADB2 140 N 
8113.5541 M4174 2950906 dtn1_10 ADB2 140 N 
8113.6758 M4175 1641541 dtn1_8 ADB2 140 N 
8117.3190 M4176 2262314 dtn2_12 ADB2 140 N 
8118.7988 M4177 2453896 dtn1_6 ADB2 140 N 
8119.9843 M4178 2501478 dtn1_6 ADB2 140 N 
8123.2454 M4179 1685121 dtn1_8 ADB2 140 N 
8123.5310 M4180 1356826 dtn2_11 ADB2 140 N 
8123.8019 M4181 2143432 dtn1_9 ADB2 140 N 
8125.2776 M4182 1875106 dtn2_15 ADB2 140 N 
8129.5461 M4183 1511584 dtn1_8 ADB2 140 N 
8130.2508 M4184 2694259 dtn1_9 ADB2 140 N 
8130.4424 M4185 2382204 dtn1_7 ADB2 140 N 
8133.0023 M4186 1644747 dtn1_7 ADB2 140 N 
8133.6509 M4187 1351759 dtn1_8 ADB2 140 N 
8135.7705 M4188 1874964 dtn2_13 ADB2 140 N 
8137.1843 M4189 2608862 dtn1_9 ADB2 140 N 
8138.3500 M4190 2661633 dtn2_14 ADB2 140 N 
8139.4857 M4191 2391926 dtn1_9 ADB2 140 N 
8142.1206 M4192 2907870 dtn1_9 ADB2 140 N 
8144.8995 M4193 2667520 dtn1_6 ADB2 140 N 
8149.3529 M4194 2936781 dtn1_6 ADB2 140 N 
8150.8099 M4195 2891010 dtn2_14 ADB2 140 N 
8152.6645 M4196 1593776 dtn1_9 ADB2 140 N 
8153.4834 M4197 1205862 dtn2_11 ADB2 140 N 
8154.4587 M4198 2065334 dtn1_10 ADB2 140 N 
8155.7051 M4199 1370563 dtn2_14 ADB2 140 N 
8161.3359 M4200 1831565 dtn1_8 ADB2 140 N 
8168.0954 M4201 2683324 dtn2_12 ADB2 140 N 
8171.8719 M4202 2768238 dtn2_15 ADB2 140 N 
8172.7388 M4203 1825661 dtn1_9 ADB2 140 N 
8174.2761 M4204 2836175 dtn2_15 ADB2 140 N 
8176.5530 M4205 2452266 dtn1_8 ADB2 140 N 
8178.3705 M4206 2737692 dtn1_6 ADB2 140 N 
8179.9858 M4207 1500675 dtn1_9 ADB2 140 N 
8180.2497 M4208 1004047 dtn2_13 ADB2 140 N 
8181.5451 M4209 1263307 dtn1_10 ADB2 140 N 
8181.6987 N46 1000000 ADB2 dtn2_15 140 N 
8184.3637 M4210 1865678 dtn2_14 ADB2 140 N 
8188.1262 M4211 2520709 dtn1_9 ADB2 140 N 
8189.3677 M4212 1083292 dtn2_12 ADB2 140 N 
8189.7941 M4213 2480453 dtn1_9 ADB2 140 N 
8192.5020 N47 1000000 ADB2 dtn1_7 140 N 
8192.9436 M4214 2246406 dtn2_14 ADB2 140 N 
8194.7333 M4215 1176819 dtn2_11 ADB2 140 N 
8197.0186 M4216 1514524 dtn2_12 ADB2 140 N 
8197.8323 M4217 2596474 dtn2_13 ADB2 140 N 
8199.4673 M4218 2456037 dtn2_11 ADB2 140 N 
8201.1398 M4219 2523010 dtn1_8 ADB2 140 N 
8204.8475 M4220 1304395 dtn2_15 ADB2 140 N 
8204.9432 M4221 1296485 dtn1_7 ADB2 140 N 
8205.1237 M4222 1791104 dtn2_12 ADB2 140 N 
8206.4966 M4223 2193235 dtn1_9 ADB2 140 N 
8206.6021 M4224 2152279 dtn1_6 ADB2 140 N 
8212.1902 M4225 2191880 dtn2_13 ADB2 140 N 
8212.7205 M4226 1786182 dtn1_7 ADB2 140 N 
8213.8903 M4227 2069180 dtn2_12 ADB2 140 N 
8214.7831 N48 1000000 ADB2 dtn1_7 140 N 
8217.6738 M4228 1328861 dtn1_9 ADB2 140 N 
8217.9664 M4229 1127050 dtn1_7 ADB2 140 N 
8221.1507 M4230 1035027 dtn1_7 ADB2 140 N 
8221.5811 M4231 1018279 dtn1_9 ADB2 140 N 
8221.6579 M4232 1832714 dtn2_11 ADB2 140 N 
8222.2916 M4233 1642086 dtn2_13 ADB2 140 N 
8226.7410 M4234 2684893 dtn2_14 ADB2 140 N 
8227.3834 M4235 1457695 dtn2_12 ADB2 140 N 
8231.2031 M4236 1795544 dtn1_8 ADB2 140 N 
8231.7105 M4237 1895749 dtn1_7 ADB2 140 N 
8233.3028 M4238 2707072 dtn1_9 ADB2 140 N 
8236.1000 M4239 2884978 dtn2_12 ADB2 140 N 
8236.7716 M4240 1286124 dtn1_7 ADB2 140 N 
8238.0759 M4241 1494005 dtn2_12 ADB2 140 N 
8238.5516 M4242 1581231 dtn1_8 ADB2 140 N 
8239.3830 M4243 2156152 dtn1_10 ADB2 140 N 
8241.3865 M4244 1243921 dtn2_13 ADB2 140 N 
8242.4076 M4245 1168251 dtn1_8 ADB2 140 N 
8244.9494 M4246 1477250 dtn2_13 ADB2 140 N 
8251.9776 M4247 2518138 dtn1_8 ADB2 140 N 
8256.1510 M4248 2084444 dtn1_8 ADB2 140 N 
8256.6169 M4249 1011787 dtn2_11 ADB2 140 N 
8257.3489 M4250 1090207 dtn1_8 ADB2 140 N 
8258.4537 M4251 2174646 dtn2_15 ADB2 140 N 
8259.1344 M4252 2029413 dtn1_7 ADB2 140 N 
8265.7674 M4253 1919392 dtn1_10 ADB2 140 N 
8266.1503 M4254 1585807 dtn1_7 ADB2 140 N 
8269.7250 M4255 2125320 dtn2_14 ADB2 140 N 
8270.4498 M4256 2314406 dtn1_7 ADB2 140 N 
8270.5464 M4257 1620206 dtn1_9 ADB2 140 N 
8279.1914 M4258 2687398 dtn1_9 ADB2 140 N 
8281.7253 M4259 2642731 dtn2_13 ADB2 140 N 
8287.4224 M4260 2854394 dtn2_12 ADB2 140 N 
8289.0859 M4261 2753532 dtn2_12 ADB2 140 N 
8289.5258 M4262 2017046 dtn1_9 ADB2 140 N 
8294.9457 M4263 1195685 dtn1_8 ADB2 140 N 
8295.4734 M4264 2636220 dtn2_13 ADB2 140 N 
8298.0954 M4265 2422936 dtn1_10 ADB2 140 N 
8301.1340 M4266 1015577 dtn1_8 ADB2 140 N 
8302.4212 M4267 2040265 dtn1_6 ADB2 140 N 
8302.6633 M4268 1432833 dtn2_12 ADB2 140 N 
8303.5975 M4269 1032810 dtn1_10 ADB2 140 N 
8304.0328 M4270 2997313 dtn2_11 ADB2 140 N 
8305.6454 M4271 1714910 dtn1_7 ADB2 140 N 
8305.7738 M4272 1675132 dtn2_14 ADB2 140 N 
8306.1467 M4273 2409970 dtn2_12 ADB2 140 N 
8307.4976 M4274 2926053 dtn2_11 ADB2 140 N 
8310.7506 M4275 2425190 dtn2_11 ADB2 140 N 
8310.8100 M4276 1355382 dtn2_15 ADB2 140 N 
8311.5400 M4277 2332053 dtn1_8 ADB2 140 N 
8311.9208 M4278 1035570 dtn2_14 ADB2 140 N 
8312.3381 M4279 2657538 dtn1_7 ADB2 140 N 
8316.2247 M4280 2288239 dtn2_14 ADB2 140 N 
8316.9000 M4281 2533849 dtn1_7 ADB2 140 N 
8317.9684 M4282 1892564 dtn2_11 ADB2 140 N 
8317.9842 M4283 1654393 dtn2_13 ADB2 140 N 
8320.8031 M4284 1883613 dtn2_12 ADB2 140 N 
8326.2432 M4285 1540794 dtn2_11 ADB2 140 N 
8328.6752 M4286 1862345 dtn1_7 ADB2 140 N 
8329.0129 M4287 1979231 dtn1_6 ADB2 140 N 
8329.2722 M4288 2340999 dtn2_15 ADB2 140 N 
8332.3197 M4289 1525021 dtn2_12 ADB2 140 N 
8335.2620 M4290 2490057 dtn1_9 ADB2 140 N 
8336.3927 M4291 1496027 dtn1_10 ADB2 140 N 
8339.4772 M4292 2769413 dtn1_6 ADB2 140 N 
8341.0841 M4293 2608617 dtn1_7 ADB2 140 N 
8346.2822 M4294 1640923 dtn2_14 ADB2 140 N 
8347.5389 M4295 2267017 dtn1_9 ADB2 140 N 
8349.3828 M4296 2518111 dtn1_9 ADB2 140 N 
8350.1083 M4297 2469821 dtn2_13 ADB2 140 N 
8350.2026 M4298 2627966 dtn2_14 ADB2 140 N 
8351.3417 M4299 2023815 dtn1_8 ADB2 140 N 
8356.8550 M4300 2701639 dtn1_6 ADB2 140 N 
8358.9860 M4301 1452229 dtn1_10 ADB2 140 N 
8359.3586 M4302 2555002 dtn1_10 ADB2 140 N 
8359.4797 M4303 1288724 dtn1_10 ADB2 140 N 
8360.1132 N49 1000000 ADB2 dtn1_6 140 N 
8361.3110 M4304 1505789 dtn2_15 ADB2 140 N 
8362.8828 M4305 2962477 dtn1_9 ADB2 140 N 
8365.2996 M4306 2548044 dtn1_9 ADB2 140 N 
8366.8683 M4307 2478555 dtn1_7 ADB2 140 N 
8367.7393 M4308 2553414 dtn2_11 ADB2 140 N 
8368.5553 M4309 1845824 dtn1_6 ADB2 140 N 
8370.5659 M4310 2710067 dtn2_11 ADB2 140 N 
8374.0470 M4311 1268181 dtn1_10 ADB2 140 N 
8376.2248 M4312 2133265 dtn2_13 ADB2 140 N 
8379.6989 M4313 1717394 dtn2_12 ADB2 140 N 
8380.2246 M4314 1081954 dtn2_14 ADB2 140 N 
8388.3007 M4315 2622677 dtn1_6 ADB2 140 N 
8391.6336 M4316 2699055 dtn1_8 ADB2 140 N 
8394.5495 M4317 1317472 dtn1_9 ADB2 140 N 
8395.9634 M4318 1085769 dtn1_9 ADB2 140 N 
8406.5461 M4319 2066982 dtn2_13 ADB2 140 N 
8407.9038 M4320 2044982 dtn2_11 ADB2 140 N 
8412.7580 M4321 1282305 dtn2_11 ADB2 140 N 
8414.4342 M4322 2897418 dtn1_8 ADB2 140 N 
8414.6901 M4323 1843031 dtn1_6 ADB2 140 N 
8415.7983 M4324 2659961 dtn2_11 ADB2 140 N 
8417.0891 M4325 1194109 dtn1_7 ADB2 140 N 
8417.1774 M4326 1186302 dtn1_10 ADB2 140 N 
8417.4503 M4327 2427040 dtn2_14 ADB2 140 N 
8418.4431 M4328 1635374 dtn2_14 ADB2 140 N 
8420.7161 M4329 2195139 dtn1_6 ADB2 140 N 
8421.7457 M4330 1670634 dtn1_7 ADB2 140 N 
8422.2030 M4331 2917861 dtn2_12 ADB2 140 N 
8428.8577 M4332 1168549 dtn1_10 ADB2 140 N 
8430.0002 M4333 2537345 dtn1_10 ADB2 140 N 
8431.0502 M4334 1160137 dtn2_12 ADB2 140 N 
8432.8984 M4335 1569887 dtn2_12 ADB2 140 N 
8435.3737 M4336 2714793 dtn2_13 ADB2 140 N 
8436.8475 M4337 2818580 dtn2_11 ADB2 140 N 
8437.7619 M4338 1255487 dtn2_15 ADB2 140 N 
8442.7043 M4339 1425378 dtn1_8 ADB2 140 N 
8444.2425 M4340 2912894 dtn1_7 ADB2 140 N 
8444.5583 M4341 1478439 dtn2_11 ADB2 140 N 
8445.9113 M4342 1506591 dtn1_8 ADB2 140 N 
8454.6410 M4343 1718978 dtn2_11 ADB2 140 N 
8454.9456 M4344 1150846 dtn1_7 ADB2 140 N 
8455.3895 M4345 2402144 dtn2_12 ADB2 140 N 
8456.0432 M4346 1794338 dtn1_8 ADB2 140 N 
8456.9255 M4347 2808279 dtn1_7 ADB2 140 N 
8457.0683 M4348 2945240 dtn1_6 ADB2 140 N 
8460.9210 M4349 2171453 dtn1_10 ADB2 140 N 
8461.8015 M4350 1771950 dtn1_9 ADB2 140 N 
8462.7929 M4351 1164328 dtn2_14 ADB2 140 N 
8463.5678 M4352 1448046 dtn2_11 ADB2 140 N 
8470.3391 M4353 2218118 dtn1_8 ADB2 140 N 
8470.6271 M4354 2492486 dtn2_15 ADB2 140 N 
8474.0946 M4355 1623469 dtn1_6 ADB2 140 N 
8476.4616 M4356 2788051 dtn1_10 ADB2 140 N 
8479.6643 M4357 2839395 dtn2_12 ADB2 140 N 
8479.8070 M4358 1609627 dtn2_11 ADB2 140 N 
8479.9286 M4359 2219573 dtn1_8 ADB2 140 N 
8486.5721 M4360 2266855 dtn2_13 ADB2 140 N 
